Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Team,Home
HM Amla,70,28,42,82,139,0,22,0,12,4,0,South Africa,1
R Ashwin,15,4,11,22,97,6,22,0,0,0,133,India,0
Mohammed Shami,0,0,0,0,97,6,22,0,8,0,133,India,0
RA Jadeja,22,10,12,31,97,6,22,0,4,0,133,India,0
UT Yadav,0,0,0,0,97,6,22,0,1,0,133,India,0
I Sharma,0,0,0,0,97,6,22,0,0,0,133,India,0
WD Parnell,12,8,4,13,79,5,25,1,8,4,0,South Africa,0
DA Miller,28,14,14,39,79,5,25,1,9,0,0,South Africa,0
M Morkel,0,0,0,0,79,5,25,1,4,4,0,South Africa,0
LL Tsotsobe,0,0,0,0,79,5,25,1,0,0,0,South Africa,0
Misbah-ul-Haq,15,4,11,30,88,2,14,1,14,8,170,Pakistan,0
Umar Amin,1,0,1,8,88,2,14,1,8,4,170,Pakistan,0
Umar Akmal,4,0,4,7,100,2,18,2,9,4,0,Pakistan,0
Umar Amin,4,0,4,7,100,2,18,2,10,4,0,Pakistan,0
WD Parnell,8,4,4,8,72,5,19,1,13,8,139,South Africa,0
R McLaren,7,0,7,16,72,5,19,1,11,4,139,South Africa,0
M Morkel,0,0,0,0,72,5,19,1,1,0,139,South Africa,0
JP Duminy,20,4,16,30,114,3,32,0,13,4,0,South Africa,0
AB de Villiers,21,8,13,23,114,3,32,0,11,0,0,South Africa,0
Wahab Riaz,1,0,1,4,91,4,14,3,4,0,173,Pakistan,0
Sohail Tanvir,1,0,1,4,91,4,14,3,7,4,173,Pakistan,0
Q de Kock,73,24,49,95,112,1,22,1,17,4,0,South Africa,0
AB de Villiers,5,0,5,12,112,1,22,1,7,0,0,South Africa,0
Misbah-ul-Haq,17,4,13,29,97,3,25,0,16,8,231,Pakistan,0
Sohaib Maqsood,28,16,12,31,97,3,25,0,19,12,231,Pakistan,0
F du Plessis,43,8,35,87,88,3,22,0,3,0,0,South Africa,0
AB de Villiers,28,4,24,42,88,3,22,0,8,0,0,South Africa,0
DA Miller,0,0,0,0,88,3,22,0,5,0,0,South Africa,0
Sohaib Maqsood,51,28,23,69,99,4,22,2,2,0,141,Pakistan,0
Saeed Ajmal,0,0,0,0,99,4,22,2,1,0,141,Pakistan,0
Mohammad Irfan,0,0,0,0,99,4,22,2,0,0,141,Pakistan,0
Sohail Tanvir,0,0,0,2,99,4,22,2,9,8,141,Pakistan,0
Junaid Khan,0,0,0,0,99,4,22,2,1,0,141,Pakistan,0
LRPL Taylor,11,0,11,21,138,2,21,0,3,0,0,New Zealand,1
KS Williamson,34,12,22,50,138,2,21,0,23,14,0,New Zealand,1
CJ Anderson,0,0,0,0,138,2,21,0,1,0,0,New Zealand,1
GD Elliott,0,0,0,0,138,2,21,0,2,0,0,New Zealand,1
AD Mathews,13,4,9,20,135,4,18,0,9,4,223,Sri Lanka,0
FDM Karunaratne,12,0,12,18,135,4,18,0,2,0,223,Sri Lanka,0
BMAJ Mendis,0,0,0,0,135,4,18,0,4,4,223,Sri Lanka,0
KMDN Kulasekara,0,0,0,0,135,4,18,0,6,4,223,Sri Lanka,0
AJ Finch,98,44,54,103,138,3,20,0,19,8,0,Australia,1
GJ Bailey,33,8,25,51,138,3,20,0,14,4,0,Australia,1
CR Woakes,29,8,21,24,103,6,40,0,8,0,216,England,0
JWA Taylor,43,16,27,56,103,6,40,0,23,16,216,England,0
DA Miller,27,6,21,35,95,4,28,0,9,4,0,South Africa,0
JP Duminy,29,4,25,38,95,4,28,0,11,4,0,South Africa,0
BRM Taylor,19,12,7,18,130,2,30,0,19,10,256,Zimbabwe,0
H Masakadza,72,40,32,70,130,2,30,0,8,4,256,Zimbabwe,0
SC Williams,0,0,0,0,130,2,30,0,1,0,256,Zimbabwe,0
SK Raina,0,0,0,0,127,1,34,1,17,6,0,India,0
V Kohli,73,24,49,85,127,1,34,1,10,0,0,India,0
Misbah-ul-Haq,18,0,18,30,98,5,27,0,13,8,213,Pakistan,0
Shahid Afridi,18,10,8,14,98,5,27,0,4,0,213,Pakistan,0
Wahab Riaz,0,0,0,0,98,5,27,0,4,4,213,Pakistan,0
Yasir Shah,0,0,0,0,98,5,27,0,0,0,213,Pakistan,0
DJG Sammy,15,6,9,17,90,5,13,0,18,10,0,West Indies,0
LMP Simmons,12,4,8,27,90,5,13,0,13,4,0,West Indies,0
NJ O'Brien,6,4,2,6,151,1,24,1,24,12,295,Ireland,0
EC Joyce,54,36,18,47,151,1,24,1,22,12,295,Ireland,0
SCJ Broad,2,0,2,6,90,3,11,4,2,0,0,England,0
JE Root,40,8,32,65,90,3,11,4,6,4,0,England,0
ST Finn,0,0,0,0,90,3,11,4,0,0,0,England,0
JM Anderson,0,0,0,0,90,3,11,4,1,0,0,England,0
D Ramdin,13,4,9,12,99,3,26,0,27,20,0,West Indies,0
DM Bravo,47,12,35,78,99,3,26,0,2,0,0,West Indies,0
LMP Simmons,0,0,0,0,99,3,26,0,1,0,0,West Indies,0
Umar Akmal,51,22,29,64,99,5,24,1,8,4,152,Pakistan,0
Shahid Afridi,14,12,2,12,99,5,24,1,12,4,152,Pakistan,0
Wahab Riaz,0,0,0,0,99,5,24,1,3,0,152,Pakistan,0
S Dhawan,92,52,40,111,119,1,23,1,11,4,0,India,0
AM Rahane,4,0,4,6,119,1,23,1,24,12,0,India,0
JP Duminy,2,0,2,8,110,3,26,1,4,0,171,South Africa,0
DA Miller,20,8,12,21,110,3,26,1,2,0,171,South Africa,0
WD Parnell,0,0,0,0,110,3,26,1,7,0,171,South Africa,0
VD Philander,0,0,0,0,110,3,26,1,0,0,171,South Africa,0
DW Steyn,0,0,0,0,110,3,26,1,1,0,171,South Africa,0
MN Samuels,48,16,32,98,100,1,39,0,8,0,0,West Indies,0
CH Gayle,91,50,41,87,100,1,39,0,8,0,0,West Indies,0
S Matsikenyeri,3,0,3,9,147,4,34,1,15,8,265,Zimbabwe,0
CR Ervine,32,22,10,27,147,4,34,1,20,12,265,Zimbabwe,0
E Chigumbura,0,0,0,0,147,4,34,1,3,0,265,Zimbabwe,0
TM Dilshan,73,32,41,87,115,1,25,0,19,8,0,Sri Lanka,0
KC Sangakkara,15,8,7,16,115,1,25,0,13,8,0,Sri Lanka,0
Shakib Al Hasan,35,14,21,51,104,5,29,0,11,8,226,Bangladesh,0
Mushfiqur Rahim,15,4,11,21,104,5,29,0,11,6,226,Bangladesh,0
Sabbir Rahman,0,0,0,0,104,5,29,0,14,8,226,Bangladesh,0
AB de Villiers,1,0,1,2,107,1,34,2,14,0,0,South Africa,0
RR Rossouw,1,0,1,1,107,1,34,2,23,12,0,South Africa,0
JE Taylor,8,4,4,13,95,7,26,1,7,4,144,West Indies,0
JO Holder,42,26,16,37,95,7,26,1,14,10,144,West Indies,0
SJ Benn,0,0,0,0,95,7,26,1,1,0,144,West Indies,0
PJ Cummins,3,0,3,19,113,9,15,0,4,4,0,Australia,0
BJ Haddin,36,22,14,39,113,9,15,0,7,6,0,Australia,0
EJG Morgan,17,10,7,27,105,3,27,0,10,4,0,England,0
JE Root,45,16,29,60,105,3,27,0,5,0,0,England,0
JWA Taylor,0,0,0,0,105,3,27,0,0,0,0,England,0
KC Sangakkara,27,8,19,27,126,1,34,0,24,10,301,Sri Lanka,0
HDRL Thirimanne,89,46,43,99,126,1,34,0,7,0,301,Sri Lanka,0
Misbah-ul-Haq,46,12,34,89,68,3,34,0,12,0,0,Pakistan,0
Umar Akmal,28,12,16,30,68,3,34,0,5,0,0,Pakistan,0
Shahid Afridi,0,0,0,0,68,3,34,0,0,0,0,Pakistan,0
Sohaib Maqsood,0,0,0,0,68,3,34,0,5,0,0,Pakistan,0
SC Williams,17,8,9,19,94,3,19,1,16,4,197,Zimbabwe,0
CR Ervine,0,0,0,3,94,3,19,1,10,4,197,Zimbabwe,0
SF Mire,0,0,0,0,94,3,19,1,5,0,197,Zimbabwe,0
HM Amla,94,48,46,95,153,1,21,0,11,0,0,South Africa,0
F du Plessis,79,34,45,87,153,1,21,0,19,8,0,South Africa,0
JF Mooney,8,0,8,13,116,5,25,1,0,0,199,Ireland,0
GH Dockrell,0,0,0,0,116,5,25,1,8,6,199,Ireland,0
KJ O'Brien,40,14,26,58,116,5,25,1,8,4,199,Ireland,0
JO Holder,5,0,5,18,75,7,13,0,8,4,0,West Indies,0
DJG Sammy,16,4,12,40,75,7,13,0,6,0,0,West Indies,0
R Ashwin,1,0,1,1,96,5,19,1,9,0,160,India,0
MS Dhoni,16,4,12,34,96,5,19,1,15,6,160,India,0
Misbah-ul-Haq,26,8,18,44,117,2,21,1,11,4,0,Pakistan,0
Sohaib Maqsood,8,4,4,15,117,2,21,1,0,0,0,Pakistan,0
Umar Akmal,0,0,0,0,117,2,21,1,8,4,0,Pakistan,0
AB de Villiers,56,40,16,48,135,7,36,1,21,18,195,South Africa,0
M Morkel,4,4,0,5,135,7,36,1,2,0,195,South Africa,0
Imran Tahir,0,0,0,0,135,7,36,1,0,0,195,South Africa,0
EC Joyce,81,40,41,80,106,2,36,0,14,4,0,Ireland,0
A Balbirnie,22,8,14,31,106,2,36,0,16,4,0,Ireland,0
BRM Taylor,77,38,39,61,128,4,31,0,23,14,316,Zimbabwe,0
SC Williams,36,12,24,41,128,4,31,0,12,4,316,Zimbabwe,0
SPD Smith,65,30,35,85,113,2,44,0,7,4,0,Australia,1
MJ Clarke,59,20,39,61,113,2,44,0,9,4,0,Australia,1
GJ Maxwell,0,0,0,0,113,2,44,0,21,14,0,Australia,1
SR Watson,0,0,0,0,113,2,44,0,3,0,0,Australia,1
DPMD Jayawardene,18,4,14,19,143,2,36,0,1,0,302,Sri Lanka,0
KC Sangakkara,98,44,54,96,143,2,36,0,6,0,302,Sri Lanka,0
AD Mathews,0,0,0,0,143,2,36,0,9,0,302,Sri Lanka,0
LD Chandimal,0,0,0,0,143,2,36,0,5,4,302,Sri Lanka,0
Mahmudullah,65,28,37,90,105,4,28,0,8,0,0,Bangladesh,0
Mushfiqur Rahim,22,8,14,23,105,4,28,0,13,4,0,Bangladesh,0
JC Buttler,1,0,1,2,116,2,15,3,20,8,256,England,0
JE Root,20,8,12,34,116,2,15,3,8,0,256,England,0
WTS Porterfield,66,26,40,90,108,2,29,0,1,0,0,Ireland,0
NJ O'Brien,27,12,15,42,108,2,29,0,18,12,0,Ireland,0
A Balbirnie,0,0,0,0,108,2,29,0,9,4,0,Ireland,0
V Kohli,21,10,11,24,161,1,26,1,12,4,242,India,0
AM Rahane,2,0,2,6,161,1,26,1,25,20,242,India,0
Mahmudullah,57,24,33,71,104,2,20,1,10,6,0,Bangladesh,0
Shakib Al Hasan,1,0,1,5,104,2,20,1,22,12,0,Bangladesh,0
Mushfiqur Rahim,0,0,0,0,104,2,20,1,2,0,0,Bangladesh,0
MJ Guptill,105,56,49,97,145,2,16,0,0,0,286,New Zealand,1
GD Elliott,0,0,0,0,145,2,16,0,24,18,286,New Zealand,1
LRPL Taylor,47,20,27,75,145,2,16,0,4,0,286,New Zealand,1
CR Ervine,1,0,1,6,97,3,27,1,6,0,0,Zimbabwe,0
BRM Taylor,55,24,31,71,97,3,27,1,24,18,0,Zimbabwe,0
SK Raina,38,20,18,51,93,4,29,0,10,0,273,India,0
MS Dhoni,7,0,7,16,93,4,29,0,19,12,273,India,0
WTS Porterfield,84,42,42,110,110,3,20,1,10,4,0,Ireland,0
GC Wilson,2,0,2,2,110,3,20,1,9,0,0,Ireland,0
Misbah-ul-Haq,12,4,8,20,123,2,26,0,15,10,227,Pakistan,0
Sarfraz Ahmed,71,12,59,85,123,2,26,0,5,0,227,Pakistan,0
KC Sangakkara,29,4,25,80,73,4,18,0,5,0,0,Sri Lanka,0
AD Mathews,14,4,10,24,73,4,18,0,5,0,0,Sri Lanka,0
NLTC Perera,0,0,0,0,73,4,18,0,0,0,0,Sri Lanka,0
KMDN Kulasekara,0,0,0,0,73,4,18,0,1,0,0,Sri Lanka,0
PHT Kaushal,0,0,0,0,73,4,18,0,0,0,0,Sri Lanka,0
PVD Chameera,0,0,0,0,73,4,18,0,0,0,0,Sri Lanka,0
RG Sharma,57,26,31,77,92,2,23,1,20,8,0,India,0
SK Raina,6,4,2,8,92,2,23,1,7,0,0,India,0
Mushfiqur Rahim,7,0,7,24,89,4,11,1,20,8,184,Bangladesh,0
Sabbir Rahman,3,0,3,9,89,4,11,1,11,0,184,Bangladesh,0
Sohaib Maqsood,5,0,5,5,93,3,32,2,14,4,0,Pakistan,0
Shahid Afridi,10,8,2,5,93,3,32,2,13,10,0,Pakistan,0
Wahab Riaz,0,0,0,0,93,3,32,2,0,0,0,Pakistan,0
GJ Maxwell,14,8,6,17,132,3,29,1,30,24,208,Australia,1
SR Watson,48,20,28,61,132,3,29,1,16,14,208,Australia,1
LRPL Taylor,24,0,24,43,134,2,21,0,12,4,0,New Zealand,1
MJ Guptill,86,44,42,96,134,2,21,0,14,4,0,New Zealand,1
JO Holder,42,32,10,23,196,7,48,2,0,0,245,West Indies,0
AB de Villiers,8,0,8,14,100,2,19,1,30,20,0,South Africa,0
F du Plessis,48,16,32,84,100,2,19,1,24,14,0,South Africa,0
GD Elliott,32,16,16,37,166,4,25,0,15,10,287,New Zealand,1
CJ Anderson,30,20,10,31,166,4,25,0,15,8,287,New Zealand,1
SPD Smith,80,34,46,79,125,1,23,0,25,22,0,Australia,1
AJ Finch,56,20,36,96,125,1,23,0,17,10,0,Australia,1
GJ Maxwell,0,0,0,0,125,1,23,0,5,4,0,Australia,1
MS Dhoni,15,0,15,22,106,4,22,0,14,8,219,India,0
AM Rahane,26,0,26,46,106,4,22,0,17,8,219,India,0
GD Elliott,54,18,36,57,86,3,25,0,18,8,0,New Zealand,0
LRPL Taylor,30,8,22,55,86,3,25,0,10,0,0,New Zealand,0
MJ Clarke,57,30,27,69,122,2,27,0,17,16,178,Australia,1
SPD Smith,47,8,39,65,122,2,27,0,9,4,178,Australia,1
SR Watson,0,0,0,0,122,2,27,0,2,0,178,Australia,1
Mohammad Hafeez,53,18,35,75,125,2,23,0,13,6,0,Pakistan,0
Sohaib Maqsood,23,10,13,23,125,2,23,0,11,0,0,Pakistan,0
AD Mathews,1,0,1,1,126,2,15,2,12,4,296,Sri Lanka,0
LD Chandimal,13,6,7,19,126,2,15,2,19,12,296,Sri Lanka,0
Misbah-ul-Haq,5,0,5,5,100,2,32,1,7,0,0,Pakistan,0
Ahmed Shehzad,70,20,50,95,100,2,32,1,13,4,0,Pakistan,0
LD Chandimal,35,6,29,49,117,2,29,0,9,0,271,Sri Lanka,0
KC Sangakkara,55,22,33,62,117,2,29,0,3,0,271,Sri Lanka,0
NLTC Perera,0,0,0,0,117,2,29,0,5,0,271,Sri Lanka,0
AD Mathews,0,0,0,0,117,2,29,0,2,0,271,Sri Lanka,0
Ahmed Shehzad,80,36,44,90,117,1,29,0,1,0,0,Pakistan,0
Mohammad Hafeez,64,22,42,82,117,1,29,0,13,6,0,Pakistan,0
Sohaib Maqsood,0,0,0,0,117,1,29,0,7,4,0,Pakistan,0
AD Mathews,15,4,11,25,119,4,13,1,11,6,209,Sri Lanka,0
KMDN Kulasekara,1,0,1,9,119,4,13,1,0,0,209,Sri Lanka,0
S Prasanna,0,0,0,0,119,4,13,1,22,20,209,Sri Lanka,0
NLTC Perera,0,0,0,0,119,4,13,1,0,0,209,Sri Lanka,0
AD Mathews,0,0,0,0,111,3,23,1,11,0,0,Sri Lanka,0
SMA Priyanjan,62,36,26,76,111,3,23,1,12,4,0,Sri Lanka,0
Sohaib Maqsood,9,0,9,22,134,2,24,0,15,10,217,Pakistan,0
Mohammad Hafeez,92,56,36,86,134,2,24,0,11,4,217,Pakistan,0
Misbah-ul-Haq,34,8,26,59,96,3,24,1,5,0,0,Pakistan,0
Umar Akmal,3,0,3,6,96,3,24,1,4,0,0,Pakistan,0
SMA Priyanjan,1,0,1,4,109,2,20,1,0,0,224,Sri Lanka,0
AD Mathews,0,0,0,0,109,2,20,1,4,0,224,Sri Lanka,0
LD Chandimal,14,0,14,18,109,2,20,1,8,0,224,Sri Lanka,0
Misbah-ul-Haq,20,4,16,31,92,2,29,0,19,4,0,Pakistan,0
Mohammad Hafeez,50,34,16,50,92,2,29,0,14,8,0,Pakistan,0
H Masakadza,63,28,35,80,106,1,23,0,17,10,240,Zimbabwe,1
BRM Taylor,12,8,4,18,106,1,23,0,12,4,240,Zimbabwe,1
Umar Amin,11,0,11,25,91,3,28,0,10,0,0,Pakistan,0
Mohammad Hafeez,68,38,30,82,91,3,28,0,7,0,0,Pakistan,0
BRM Taylor,68,30,38,74,117,3,32,1,7,0,199,Zimbabwe,1
MN Waller,10,8,2,9,117,3,32,1,12,4,199,Zimbabwe,1
Misbah-ul-Haq,5,0,5,22,86,1,16,0,9,4,0,Pakistan,0
Ahmed Shehzad,47,8,39,85,86,1,16,0,7,4,0,Pakistan,0
Umar Amin,0,0,0,0,86,1,16,0,4,0,0,Pakistan,0
P Utseya,8,0,8,25,83,6,15,0,15,4,137,Zimbabwe,1
MN Waller,27,12,15,44,83,6,15,0,13,4,137,Zimbabwe,1
BB McCullum,51,26,25,56,76,6,20,1,0,0,0,New Zealand,1
KD Mills,0,0,0,0,76,6,20,1,3,0,0,New Zealand,1
NL McCullum,2,0,2,14,76,6,20,1,21,12,0,New Zealand,1
MJ McClenaghan,0,0,0,0,76,6,20,1,2,0,0,New Zealand,1
KS Williamson,39,8,31,49,102,1,27,0,8,4,0,New Zealand,1
MJ Guptill,43,10,33,84,102,1,27,0,9,0,0,New Zealand,1
LRPL Taylor,0,0,0,0,102,1,27,0,5,0,0,New Zealand,1
DJ Bravo,34,8,26,46,89,5,23,0,9,4,131,West Indies,0
D Ramdin,8,0,8,16,89,5,23,0,9,0,131,West Indies,0
DJ Bravo,15,10,5,22,140,3,23,0,15,8,0,West Indies,0
KA Edwards,35,12,23,52,140,3,23,0,17,14,0,West Indies,0
LRPL Taylor,43,4,39,64,107,2,24,0,10,0,0,New Zealand,1
KS Williamson,62,24,38,78,107,2,24,0,9,4,0,New Zealand,1
BB McCullum,0,0,0,0,107,2,24,0,6,4,0,New Zealand,1
MS Dhoni,5,0,5,7,94,3,34,1,9,4,254,India,0
V Kohli,63,26,37,70,94,3,34,1,15,4,254,India,0
KS Williamson,68,26,42,74,128,2,22,0,9,0,0,New Zealand,1
LRPL Taylor,18,8,10,30,128,2,22,0,19,8,0,New Zealand,1
CJ Anderson,0,0,0,0,128,2,22,0,5,4,0,New Zealand,1
MS Dhoni,11,4,7,15,124,3,35,1,21,12,268,India,0
SK Raina,2,0,2,2,124,3,35,1,28,20,268,India,0
KS Williamson,58,18,40,69,114,1,34,0,7,4,0,New Zealand,1
MJ Guptill,70,28,42,102,114,1,34,0,29,22,0,New Zealand,1
CJ Anderson,0,0,0,0,114,1,34,0,8,6,0,New Zealand,1
LRPL Taylor,0,0,0,0,114,1,34,0,0,0,0,New Zealand,1
MS Dhoni,36,20,16,40,126,4,25,1,8,0,297,India,0
R Ashwin,8,4,4,7,126,4,25,1,10,4,297,India,0
MS Dhoni,8,0,8,17,98,2,20,1,15,10,0,India,0
RG Sharma,68,38,30,88,98,2,20,1,11,10,0,India,0
R Ashwin,0,0,0,0,98,2,20,1,5,4,0,India,0
RA Jadeja,0,0,0,0,98,2,20,1,2,0,0,India,0
KS Williamson,50,20,30,69,123,2,41,0,10,0,276,New Zealand,1
LRPL Taylor,60,36,24,68,123,2,41,0,10,4,276,New Zealand,1
KS Williamson,51,12,39,67,114,2,19,0,23,16,0,New Zealand,1
LRPL Taylor,49,24,25,54,114,2,19,0,7,0,0,New Zealand,1
V Kohli,60,32,28,63,79,4,29,0,21,14,211,India,0
MS Dhoni,13,4,9,26,79,4,29,0,11,0,211,India,0
SK Raina,15,8,7,19,104,3,15,1,19,12,0,India,0
MS Dhoni,0,0,0,4,104,3,15,1,3,0,0,India,0
CR Woakes,0,0,0,0,86,5,29,1,19,6,157,England,1
BA Stokes,21,12,9,24,86,5,29,1,2,0,157,England,1
CJ Jordan,0,0,0,0,86,5,29,1,0,0,157,England,1
JC Tredwell,0,0,0,0,86,5,29,1,1,0,157,England,1
JC Buttler,3,0,3,6,103,3,22,1,14,4,0,England,1
IR Bell,24,0,24,29,103,3,22,1,4,0,0,England,1
BA Stokes,0,0,0,0,103,3,22,1,2,0,0,England,1
SK Raina,6,0,6,14,112,2,21,1,23,12,220,India,0
AT Rayudu,26,4,22,38,112,2,21,1,9,4,220,India,0
JE Root,39,8,31,72,78,3,15,1,5,0,0,England,1
JC Buttler,0,0,0,6,78,3,15,1,7,0,0,England,1
MM Ali,0,0,0,0,78,3,15,1,7,0,0,England,1
S Dhawan,85,58,27,78,143,0,49,1,12,10,205,India,0
JE Root,46,24,22,65,104,3,16,1,18,0,0,England,1
JC Buttler,1,0,1,2,104,3,16,1,9,4,0,England,1
AT Rayudu,53,24,29,64,95,4,35,0,0,0,249,India,0
RA Jadeja,0,0,0,0,95,4,35,0,11,4,249,India,0
MS Dhoni,15,4,11,26,95,4,35,0,12,6,249,India,0
RS Bopara,1,0,1,2,114,3,30,1,2,0,0,England,1
JE Root,15,0,15,24,114,3,30,1,24,10,0,England,1
JC Buttler,0,0,0,0,114,3,30,1,12,4,0,England,1
KC Sangakkara,39,8,31,66,94,1,22,0,1,0,0,Sri Lanka,0
TM Dilshan,67,20,47,81,94,1,22,0,12,4,0,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,94,1,22,0,2,0,0,Sri Lanka,0
AD Mathews,0,0,0,0,94,1,22,0,2,0,0,Sri Lanka,0
TM Dilshan,59,16,43,91,127,1,28,0,8,0,0,Sri Lanka,0
KC Sangakkara,77,44,33,79,127,1,28,0,18,8,0,Sri Lanka,0
RS Bopara,6,0,6,8,96,3,16,2,10,0,284,England,1
JC Buttler,1,0,1,5,96,3,16,2,30,24,284,England,1
RS Bopara,1,0,1,2,112,3,19,1,10,0,0,England,1
EJG Morgan,17,6,11,26,112,3,19,1,0,0,0,England,1
JC Buttler,0,0,0,0,112,3,19,1,12,4,0,England,1
DPMD Jayawardene,28,8,20,54,84,3,20,0,18,8,205,Sri Lanka,0
HDRL Thirimanne,27,6,21,63,84,3,20,0,7,0,205,Sri Lanka,0
Naeem Islam,44,28,16,74,113,3,23,0,17,8,0,Bangladesh,1
Mushfiqur Rahim,74,34,40,82,113,3,23,0,15,10,0,Bangladesh,1
Tamim Iqbal,54,26,28,80,103,1,17,1,4,0,0,Bangladesh,1
Mushfiqur Rahim,10,6,4,13,103,1,17,1,9,0,0,Bangladesh,1
Naeem Islam,0,0,0,0,103,1,17,1,9,4,0,Bangladesh,1
LRPL Taylor,29,8,21,51,81,3,27,1,6,0,191,New Zealand,0
BB McCullum,8,4,4,10,81,3,27,1,6,0,191,New Zealand,0
TWM Latham,0,0,0,0,81,3,27,1,0,0,191,New Zealand,0
JDS Neesham,0,0,0,0,81,3,27,1,1,0,191,New Zealand,0
LRPL Taylor,18,0,18,33,111,3,20,0,10,0,0,New Zealand,0
C Munro,21,4,17,31,111,3,20,0,16,6,0,New Zealand,0
Shamsur Rahman,81,42,39,92,144,3,26,0,15,10,287,Bangladesh,1
Naeem Islam,33,12,21,37,144,3,26,0,9,4,287,Bangladesh,1
Nasir Hossain,0,0,0,0,144,3,26,0,3,0,287,Bangladesh,1
KMDN Kulasekara,10,4,6,14,138,5,24,2,4,0,0,Sri Lanka,1
SMSM Senanayake,7,0,7,8,138,5,24,2,14,10,0,Sri Lanka,1
HMRKB Herath,0,0,0,0,138,5,24,2,17,16,0,Sri Lanka,1
DM Bravo,45,22,23,58,123,3,20,1,6,0,0,West Indies,0
N Deonarine,3,0,3,12,123,3,20,1,1,0,0,West Indies,0
DJ Bravo,0,0,0,0,123,3,20,1,8,0,0,West Indies,0
V Kohli,76,42,34,82,133,2,28,0,10,6,193,India,1
Yuvraj Singh,8,4,4,15,133,2,28,0,4,0,193,India,1
SK Raina,0,0,0,0,133,2,28,0,0,0,193,India,1
MS Dhoni,0,0,0,0,133,2,28,0,12,12,193,India,1
V Kohli,59,16,43,72,111,2,27,1,30,20,0,India,1
SK Raina,4,0,4,6,111,2,27,1,17,8,0,India,1
DJ Bravo,5,0,5,10,135,3,22,1,13,8,280,West Indies,0
LMP Simmons,23,12,11,28,135,3,22,1,10,4,280,West Indies,0
DJG Sammy,0,0,0,0,135,3,22,1,2,0,280,West Indies,0
DM Bravo,1,0,1,4,108,1,28,1,13,10,0,West Indies,0
MN Samuels,54,26,28,76,108,1,28,1,13,4,0,West Indies,0
Yuvraj Singh,55,28,27,74,146,2,37,0,0,0,257,India,1
SK Raina,0,0,0,0,146,2,37,0,11,4,257,India,1
S Dhawan,105,76,29,75,146,2,37,0,6,0,257,India,1
Sohaib Maqsood,16,0,16,30,70,3,25,2,6,0,0,Pakistan,0
Shahid Afridi,2,0,2,2,70,3,25,2,19,6,0,Pakistan,0
JP Duminy,23,8,15,36,107,4,18,2,10,0,194,South Africa,1
VD Philander,4,4,0,2,107,4,18,2,3,0,194,South Africa,1
Ahmed Shehzad,86,38,48,100,121,2,23,1,16,6,0,Pakistan,0
Misbah-ul-Haq,6,4,2,5,121,2,23,1,6,0,0,Pakistan,0
Umar Akmal,0,0,0,0,121,2,23,1,2,0,0,Pakistan,0
HM Amla,65,20,45,93,110,2,30,1,11,0,244,South Africa,1
AB de Villiers,21,4,17,18,110,2,30,1,21,10,244,South Africa,1
Misbah-ul-Haq,33,12,21,55,77,5,15,2,8,0,0,Pakistan,0
Abdur Rehman,1,0,1,6,77,5,15,2,7,4,0,Pakistan,0
AB de Villiers,24,0,24,36,109,4,26,1,10,4,176,South Africa,1
R McLaren,8,4,4,12,109,4,26,1,9,4,176,South Africa,1
NLTC Perera,42,32,10,29,92,8,32,0,7,0,0,Sri Lanka,0
SMSM Senanayake,22,14,8,28,92,8,32,0,8,0,0,Sri Lanka,0
Mushfiqur Rahim,13,0,13,35,119,4,11,2,14,6,162,Bangladesh,1
Sohag Gazi,0,0,0,2,119,4,11,2,6,4,162,Bangladesh,1
Arafat Sunny,0,0,0,0,119,4,11,2,5,4,162,Bangladesh,1
KC Sangakkara,70,28,42,72,105,3,31,0,13,4,0,Sri Lanka,0
SMA Priyanjan,41,24,17,74,105,3,31,0,12,0,0,Sri Lanka,0
Sohag Gazi,1,0,1,2,126,4,25,2,6,0,215,Bangladesh,1
Mushfiqur Rahim,46,14,32,48,126,4,25,2,7,4,215,Bangladesh,1
Mashrafe Mortaza,0,0,0,0,126,4,25,2,1,0,215,Bangladesh,1
Naeem Islam,13,0,13,18,113,3,25,1,9,4,0,Bangladesh,1
Nasir Hossain,8,4,4,5,113,3,25,1,7,4,0,Bangladesh,1
LD Chandimal,34,4,30,41,99,2,22,0,13,4,240,Sri Lanka,0
MDKJ Perera,60,24,36,95,99,2,22,0,29,20,240,Sri Lanka,0
KJ O'Brien,16,0,16,26,88,4,20,0,6,0,0,Ireland,0
GC Wilson,26,8,18,46,88,4,20,0,3,0,0,Ireland,0
AD Poynter,0,0,0,0,88,4,20,0,2,0,0,Ireland,0
KOA Powell,56,28,28,80,124,3,26,1,1,0,193,West Indies,1
D Ramdin,1,0,1,5,124,3,26,1,14,12,193,West Indies,1
MN Samuels,0,0,0,0,124,3,26,1,12,8,193,West Indies,1
AD Mathews,15,12,3,30,73,3,18,2,6,0,0,Sri Lanka,0
SMA Priyanjan,0,0,0,4,73,3,18,2,13,8,0,Sri Lanka,0
GH Dockrell,1,0,1,1,76,6,16,2,11,0,134,Ireland,1
MC Sorensen,3,0,3,16,76,6,16,2,12,4,134,Ireland,1
HDRL Thirimanne,82,40,42,94,121,1,39,0,20,10,0,Sri Lanka,0
