Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Target,Team,Home
RS Bopara,0,0,0,0,50,2,22,0,153,England,0
TT Bresnan,0,0,0,0,50,2,22,0,153,England,0
JE Root,29,4,25,43,73,2,27,0,0,England,0
MM Ali,51,18,33,54,73,2,27,0,0,England,0
EJG Morgan,0,0,0,0,73,2,27,0,0,England,0
JC Buttler,0,0,0,0,73,2,27,0,0,England,0
D Ramdin,14,0,14,32,62,4,17,1,265,West Indies,1
DJ Bravo,0,0,0,1,62,4,17,1,265,West Indies,1
Sikandar Raza,29,12,17,57,42,0,19,0,0,Zimbabwe,1
V Sibanda,32,12,20,66,42,0,19,0,0,Zimbabwe,1
SC Williams,0,0,0,0,42,0,19,0,0,Zimbabwe,1
AT Rayudu,9,4,5,19,57,2,24,0,224,India,0
V Kohli,35,16,19,43,57,2,24,0,224,India,0
S Dhawan,28,12,16,56,44,3,11,1,0,India,0
KD Karthik,3,0,3,11,44,3,11,1,0,India,0
V Sibanda,55,40,15,64,57,1,39,0,217,Zimbabwe,1
BRM Taylor,0,0,0,0,57,1,39,0,217,Zimbabwe,1
SC Williams,0,0,0,0,57,1,39,0,217,Zimbabwe,1
H Masakadza,21,6,15,22,57,1,39,0,217,Zimbabwe,1
SC Williams,11,4,7,15,59,2,14,3,0,Zimbabwe,1
E Chigumbura,0,0,0,1,59,2,14,3,0,Zimbabwe,1
P Utseya,0,0,0,0,59,2,14,3,0,Zimbabwe,1
V Kohli,21,4,17,46,63,2,12,0,179,India,0
AT Rayudu,5,0,5,23,63,2,12,0,179,India,0
E Chigumbura,15,8,7,18,41,4,17,1,0,Zimbabwe,1
MN Waller,2,0,2,14,41,4,17,1,0,Zimbabwe,1
RG Sharma,32,12,20,62,52,1,24,0,143,India,0
SK Raina,31,12,19,35,52,1,24,0,143,India,0
SC Williams,12,4,8,23,42,3,18,1,0,Zimbabwe,1
MN Waller,7,0,7,14,42,3,18,1,0,Zimbabwe,1
E Chigumbura,0,0,0,0,42,3,18,1,0,Zimbabwe,1
RA Jadeja,7,0,7,30,58,2,28,0,150,India,0
AM Rahane,38,18,20,49,58,2,28,0,150,India,0
Umar Akmal,19,6,13,34,25,4,13,0,0,Pakistan,0
Misbah-ul-Haq,7,0,7,44,25,4,13,0,0,Pakistan,0
Shahid Afridi,0,0,0,0,25,4,13,0,0,Pakistan,0
LMP Simmons,7,0,7,35,24,3,9,0,81,West Indies,1
MN Samuels,20,8,12,60,24,3,9,0,81,West Indies,1
DJ Bravo,0,0,0,0,24,3,9,0,81,West Indies,1
KA Pollard,0,0,0,0,24,3,9,0,81,West Indies,1
MN Samuels,1,0,1,9,52,1,17,1,0,West Indies,1
DM Bravo,36,16,20,58,52,1,17,1,0,West Indies,1
Nasir Jamshed,20,10,10,51,50,1,9,1,182,Pakistan,0
Misbah-ul-Haq,0,0,0,11,50,1,9,1,182,Pakistan,0
Mohammad Hafeez,8,0,8,21,43,2,17,0,0,Pakistan,0
Misbah-ul-Haq,15,4,11,27,43,2,17,0,0,Pakistan,0
LMP Simmons,6,4,2,15,43,2,13,1,215,West Indies,1
MN Samuels,19,8,11,49,43,2,13,1,215,West Indies,1
CH Gayle,6,4,2,14,48,2,19,1,0,West Indies,1
MN Samuels,12,8,4,19,48,2,19,1,0,West Indies,1
Misbah-ul-Haq,18,8,10,18,62,2,26,0,185,Pakistan,0
Mohammad Hafeez,34,12,22,52,62,2,26,0,185,Pakistan,0
Shahid Afridi,0,0,0,0,62,2,26,0,185,Pakistan,0
MN Samuels,8,0,8,25,40,2,24,0,0,West Indies,1
J Charles,40,16,24,61,40,2,24,0,0,West Indies,1
Ahmed Shehzad,36,16,20,65,60,1,13,1,230,Pakistan,0
Misbah-ul-Haq,3,0,3,9,60,1,13,1,230,Pakistan,0
GJ Bailey,1,0,1,1,82,0,29,2,0,Australia,0
AJ Finch,61,50,11,62,82,0,29,2,0,Australia,0
SK Raina,14,4,10,20,70,2,14,0,222,India,1
V Kohli,21,4,17,38,70,2,14,0,222,India,1
PJ Hughes,29,8,21,50,66,0,27,1,0,Australia,0
SR Watson,14,10,4,17,66,0,27,1,0,Australia,0
S Dhawan,57,28,29,62,83,0,28,0,337,India,1
RG Sharma,54,30,24,63,83,0,28,0,337,India,1
MS Dhoni,15,4,11,33,74,4,15,0,0,India,1
V Kohli,38,24,14,40,74,4,15,0,0,India,1
GJ Bailey,6,4,2,17,67,1,11,2,282,Australia,0
AC Voges,1,0,1,2,67,1,11,2,282,Australia,0
SR Watson,31,20,11,43,58,2,23,0,0,Australia,0
GJ Bailey,17,4,13,29,58,2,23,0,0,Australia,0
RG Sharma,36,16,20,61,75,0,28,0,336,India,1
S Dhawan,67,32,35,64,75,0,28,0,336,India,1
RG Sharma,41,18,23,61,85,0,16,2,0,India,1
SK Raina,0,0,0,1,85,0,16,2,0,India,1
AC Voges,4,0,4,9,67,2,49,2,323,Australia,0
GJ Maxwell,40,36,4,13,67,2,49,2,323,Australia,0
JP Faulkner,0,0,0,0,67,2,49,2,323,Australia,0
SR Watson,0,0,0,0,67,2,49,2,323,Australia,0
HM Amla,41,18,23,65,74,0,19,0,0,South Africa,1
Q de Kock,52,32,20,58,74,0,19,0,0,South Africa,1
MS Dhoni,17,12,5,20,56,3,28,1,189,India,0
SK Raina,6,4,2,10,56,3,28,1,189,India,0
RA Jadeja,0,0,0,0,56,3,28,1,189,India,0
Q de Kock,62,24,38,73,80,0,23,0,0,South Africa,1
HM Amla,41,16,25,49,80,0,23,0,0,South Africa,1
SK Raina,20,4,16,40,46,4,20,1,133,India,0
RA Jadeja,0,0,0,1,46,4,20,1,133,India,0
R Ashwin,0,0,0,0,46,4,20,1,133,India,0
R McLaren,1,0,1,7,52,4,11,1,0,South Africa,0
DA Miller,6,4,2,13,52,4,11,1,0,South Africa,0
Ahmed Shehzad,42,20,22,70,40,1,30,1,170,Pakistan,0
Misbah-ul-Haq,0,0,0,1,40,1,30,1,170,Pakistan,0
Ahmed Shehzad,45,16,29,61,60,2,19,0,0,Pakistan,0
Misbah-ul-Haq,7,0,7,22,60,2,19,0,0,Pakistan,0
F du Plessis,9,4,5,20,47,3,12,0,139,South Africa,0
AB de Villiers,7,0,7,17,47,3,12,0,139,South Africa,0
DA Miller,0,0,0,0,47,3,12,0,139,South Africa,0
R McLaren,0,0,0,0,47,3,12,0,139,South Africa,0
F du Plessis,43,24,19,55,72,1,21,1,0,South Africa,0
JP Duminy,0,0,0,1,72,1,21,1,0,South Africa,0
AB de Villiers,0,0,0,0,72,1,21,1,0,South Africa,0
Misbah-ul-Haq,18,12,6,34,71,2,7,1,173,Pakistan,0
Asad Shafiq,0,0,0,5,71,2,7,1,173,Pakistan,0
Umar Akmal,0,0,0,0,71,2,7,1,173,Pakistan,0
Q de Kock,43,16,27,63,73,0,17,1,0,South Africa,0
F du Plessis,1,0,1,7,73,0,17,1,0,South Africa,0
Sohaib Maqsood,1,0,1,2,49,0,28,1,231,Pakistan,0
Mohammad Hafeez,33,16,17,60,49,0,28,1,231,Pakistan,0
Asad Shafiq,0,0,0,0,49,0,28,1,231,Pakistan,0
Misbah-ul-Haq,0,0,0,0,49,0,28,1,231,Pakistan,0
F du Plessis,26,0,26,54,55,2,19,1,0,South Africa,0
AB de Villiers,9,4,5,15,55,2,19,1,0,South Africa,0
Umar Akmal,10,0,10,12,48,3,22,1,141,Pakistan,0
Sohaib Maqsood,29,16,13,45,48,3,22,1,141,Pakistan,0
KS Williamson,12,4,8,16,103,0,17,1,0,New Zealand,1
MJ Guptill,43,16,27,60,103,0,17,1,0,New Zealand,1
LRPL Taylor,0,0,0,0,103,0,17,1,0,New Zealand,1
KC Sangakkara,29,16,13,27,73,1,38,0,223,Sri Lanka,0
HDRL Thirimanne,58,32,26,53,73,1,38,0,223,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,73,1,38,0,223,Sri Lanka,0
AD Mathews,0,0,0,0,73,1,38,0,223,Sri Lanka,0
FDM Karunaratne,0,0,0,0,73,1,38,0,223,Sri Lanka,0
AJ Finch,61,20,41,66,84,3,19,0,0,Australia,1
GJ Bailey,15,0,15,28,84,3,19,0,0,Australia,1
JC Buttler,2,0,2,8,62,4,9,1,216,England,0
JWA Taylor,8,0,8,25,62,4,9,1,216,England,0
CR Woakes,0,0,0,0,62,4,9,1,216,England,0
AB de Villiers,25,10,15,35,50,2,27,1,0,South Africa,0
DA Miller,10,6,4,13,50,2,27,1,0,South Africa,0
JP Duminy,0,0,0,0,50,2,27,1,0,South Africa,0
H Masakadza,31,16,15,40,66,1,21,0,256,Zimbabwe,0
CJ Chibhabha,51,32,19,71,66,1,21,0,256,Zimbabwe,0
BRM Taylor,0,0,0,0,66,1,21,0,256,Zimbabwe,0
S Dhawan,47,22,25,51,69,1,27,0,0,India,0
V Kohli,34,8,26,49,69,1,27,0,0,India,0
Misbah-ul-Haq,1,0,1,2,60,1,25,1,213,Pakistan,0
Ahmed Shehzad,42,20,22,63,60,1,25,1,213,Pakistan,0
Sohaib Maqsood,0,0,0,0,60,1,25,1,213,Pakistan,0
Umar Akmal,0,0,0,0,60,1,25,1,213,Pakistan,0
Shahid Afridi,0,0,0,0,60,1,25,1,213,Pakistan,0
CH Gayle,35,18,17,62,47,2,21,0,0,West Indies,0
MN Samuels,15,4,11,35,47,2,21,0,0,West Indies,0
LMP Simmons,0,0,0,0,47,2,21,0,0,West Indies,0
D Ramdin,0,0,0,0,47,2,21,0,0,West Indies,0
DJG Sammy,0,0,0,0,47,2,21,0,0,West Indies,0
EC Joyce,18,10,8,20,66,1,30,0,295,Ireland,0
PR Stirling,55,26,29,57,66,1,30,0,295,Ireland,0
JE Root,28,8,20,41,52,3,19,0,0,England,0
EJG Morgan,5,0,5,21,52,3,19,0,0,England,0
DM Bravo,25,8,17,43,63,2,18,0,0,West Indies,0
MN Samuels,29,12,17,38,63,2,18,0,0,West Indies,0
D Ramdin,0,0,0,0,63,2,18,0,0,West Indies,0
Umar Akmal,31,18,13,30,46,5,30,0,152,Pakistan,0
Sohaib Maqsood,37,18,19,52,46,5,30,0,152,Pakistan,0
V Kohli,26,8,18,39,61,1,20,0,0,India,0
S Dhawan,55,32,23,76,61,1,20,0,0,India,0
F du Plessis,32,12,20,48,56,2,31,0,171,South Africa,0
AB de Villiers,26,12,14,30,56,2,31,0,171,South Africa,0
DA Miller,0,0,0,0,56,2,31,0,171,South Africa,0
MN Samuels,29,12,17,65,65,1,21,0,0,West Indies,0
CH Gayle,57,32,25,57,65,1,21,0,0,West Indies,0
BRM Taylor,37,14,23,49,81,3,34,0,265,Zimbabwe,0
CR Ervine,0,0,0,0,81,3,34,0,265,Zimbabwe,0
SC Williams,45,24,21,34,81,3,34,0,265,Zimbabwe,0
HDRL Thirimanne,42,8,34,70,65,0,18,0,0,Sri Lanka,0
TM Dilshan,41,20,21,56,65,0,18,0,0,Sri Lanka,0
KC Sangakkara,0,0,0,0,65,0,18,0,0,Sri Lanka,0
Mahmudullah,24,8,16,42,74,3,11,1,226,Bangladesh,0
Shakib Al Hasan,6,0,6,15,74,3,11,1,226,Bangladesh,0
Mushfiqur Rahim,0,0,0,0,74,3,11,1,226,Bangladesh,0
F du Plessis,31,4,27,44,54,1,28,0,0,South Africa,0
HM Amla,39,4,35,60,54,1,28,0,0,South Africa,0
JO Holder,7,6,1,9,53,5,11,2,144,West Indies,0
D Ramdin,8,4,4,28,53,5,11,2,144,West Indies,0
BJ Haddin,5,4,1,7,78,3,15,4,0,Australia,0
MG Johnson,0,0,0,0,78,3,15,4,0,Australia,0
MA Starc,0,0,0,0,78,3,15,4,0,Australia,0
PJ Cummins,0,0,0,0,78,3,15,4,0,Australia,0
KS Williamson,34,20,14,36,99,4,29,1,142,New Zealand,1
L Ronchi,6,6,0,2,99,4,29,1,142,New Zealand,1
DL Vettori,0,0,0,0,99,4,29,1,142,New Zealand,1
AF Milne,0,0,0,0,99,4,29,1,142,New Zealand,1
TG Southee,0,0,0,0,99,4,29,1,142,New Zealand,1
TA Boult,0,0,0,0,99,4,29,1,142,New Zealand,1
JE Root,17,4,13,28,66,2,21,0,0,England,0
IR Bell,49,28,21,55,66,2,21,0,0,England,0
EJG Morgan,0,0,0,0,66,2,21,0,0,England,0
HDRL Thirimanne,54,28,26,63,79,0,21,1,301,Sri Lanka,0
KC Sangakkara,2,0,2,3,79,0,21,1,301,Sri Lanka,0
Haris Sohail,27,12,15,48,28,2,21,0,0,Pakistan,0
Umar Akmal,0,0,0,0,28,2,21,0,0,Pakistan,0
Misbah-ul-Haq,21,8,13,58,28,2,21,0,0,Pakistan,0
BRM Taylor,21,8,13,40,42,2,24,0,197,Zimbabwe,0
H Masakadza,28,16,12,51,42,2,24,0,197,Zimbabwe,0
SC Williams,0,0,0,0,42,2,24,0,197,Zimbabwe,0
HM Amla,57,28,29,62,73,1,35,0,0,South Africa,0
F du Plessis,50,24,26,60,73,1,35,0,0,South Africa,0
A Balbirnie,36,16,20,50,60,5,26,0,199,Ireland,0
KJ O'Brien,15,4,11,31,60,5,26,0,199,Ireland,0
DJG Sammy,3,0,3,5,46,4,16,1,0,West Indies,0
JL Carter,21,12,9,39,46,4,16,1,0,West Indies,0
AD Russell,0,0,0,0,46,4,16,1,0,West Indies,0
JO Holder,0,0,0,0,46,4,16,1,0,West Indies,0
SK Raina,14,4,10,12,58,3,20,1,160,India,0
MS Dhoni,1,0,1,9,58,3,20,1,160,India,0
RA Jadeja,0,0,0,0,58,3,20,1,160,India,0
Misbah-ul-Haq,5,0,5,10,66,1,34,1,0,Pakistan,0
Younis Khan,28,12,16,34,66,1,34,1,0,Pakistan,0
AB de Villiers,17,8,9,26,74,4,26,2,195,South Africa,0
DW Steyn,0,0,0,1,74,4,26,2,195,South Africa,0
KJ Abbott,0,0,0,0,74,4,26,2,195,South Africa,0
WTS Porterfield,29,4,25,61,54,1,22,0,0,Ireland,0
EC Joyce,37,12,25,51,54,1,22,0,0,Ireland,0
A Balbirnie,0,0,0,0,54,1,22,0,0,Ireland,0
SC Williams,7,0,7,11,66,3,26,1,316,Zimbabwe,0
BRM Taylor,39,22,17,30,66,3,26,1,316,Zimbabwe,0
SPD Smith,35,16,19,56,71,2,14,0,0,Australia,1
MJ Clarke,17,0,17,29,71,2,14,0,0,Australia,1
KC Sangakkara,68,28,40,60,100,1,30,0,302,Sri Lanka,0
TM Dilshan,61,32,29,56,100,1,30,0,302,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,100,1,30,0,302,Sri Lanka,0
Soumya Sarkar,40,26,14,54,67,2,22,0,0,Bangladesh,0
Shakib Al Hasan,0,0,0,0,67,2,22,0,0,Bangladesh,0
Mahmudullah,45,18,27,61,67,2,22,0,0,Bangladesh,0
Mushfiqur Rahim,0,0,0,0,67,2,22,0,0,Bangladesh,0
IR Bell,49,28,21,64,70,1,25,1,256,England,0
JE Root,0,0,0,1,70,1,25,1,256,England,0
WTS Porterfield,45,22,23,59,84,1,7,1,0,Ireland,0
NJ O'Brien,2,0,2,13,84,1,7,1,0,Ireland,0
S Dhawan,71,54,17,67,90,0,40,0,242,India,0
RG Sharma,59,30,29,58,90,0,40,0,242,India,0
V Kohli,0,0,0,0,90,0,40,0,242,India,0
Mahmudullah,31,16,15,40,72,2,11,0,0,Bangladesh,0
Soumya Sarkar,37,24,13,35,72,2,11,0,0,Bangladesh,0
MJ Guptill,75,48,27,66,90,2,19,0,286,New Zealand,1
LRPL Taylor,25,12,13,44,90,2,19,0,286,New Zealand,1
SC Williams,11,4,7,32,40,3,20,0,0,Zimbabwe,0
BRM Taylor,31,12,19,43,40,3,20,0,0,Zimbabwe,0
SK Raina,3,0,3,11,60,2,18,1,273,India,0
V Kohli,36,16,20,48,60,2,18,1,273,India,0
MS Dhoni,0,0,0,0,60,2,18,1,273,India,0
A Balbirnie,4,0,4,9,73,2,18,1,0,Ireland,0
WTS Porterfield,61,38,23,78,73,2,18,1,0,Ireland,0
Sarfraz Ahmed,50,12,38,60,85,0,22,0,227,Pakistan,0
Ahmed Shehzad,57,24,33,62,85,0,22,0,227,Pakistan,0
Haris Sohail,0,0,0,0,85,0,22,0,227,Pakistan,0
Misbah-ul-Haq,0,0,0,0,85,0,22,0,227,Pakistan,0
DPMD Jayawardene,1,0,1,5,41,2,19,1,0,Sri Lanka,0
KC Sangakkara,15,4,11,55,41,2,19,1,0,Sri Lanka,0
AD Mathews,0,0,0,0,41,2,19,1,0,Sri Lanka,0
AM Rahane,3,0,3,9,65,0,13,2,0,India,0
RG Sharma,42,22,20,53,65,0,13,2,0,India,0
Soumya Sarkar,25,14,11,39,59,2,22,1,184,Bangladesh,0
Mushfiqur Rahim,0,0,0,0,59,2,22,1,184,Bangladesh,0
Shakib Al Hasan,5,0,5,12,59,2,22,1,184,Bangladesh,0
Haris Sohail,28,12,16,44,56,2,19,0,0,Pakistan,0
Misbah-ul-Haq,32,16,16,50,56,2,19,0,0,Pakistan,0
Umar Akmal,0,0,0,0,56,2,19,0,0,Pakistan,0
SR Watson,20,8,12,34,73,3,29,0,208,Australia,1
SPD Smith,48,20,28,50,73,3,29,0,208,Australia,1
MJ Guptill,50,28,22,65,83,1,18,1,0,New Zealand,1
LRPL Taylor,6,0,6,14,83,1,18,1,0,New Zealand,1
JL Carter,29,22,7,35,111,4,46,1,245,West Indies,0
DJG Sammy,25,18,7,12,111,4,46,1,245,West Indies,0
AD Russell,0,0,0,0,111,4,46,1,245,West Indies,0
JO Holder,0,0,0,0,111,4,46,1,245,West Indies,0
F du Plessis,26,8,18,55,57,2,13,0,0,South Africa,0
RR Rossouw,20,8,12,36,57,2,13,0,0,South Africa,0
GD Elliott,8,4,4,9,107,2,30,1,287,New Zealand,1
LRPL Taylor,30,16,14,36,107,2,30,1,287,New Zealand,1
CJ Anderson,0,0,0,0,107,2,30,1,287,New Zealand,1
SPD Smith,52,24,28,55,78,1,20,0,0,Australia,1
AJ Finch,34,16,18,60,78,1,20,0,0,Australia,1
AM Rahane,8,0,8,17,70,1,18,2,219,India,0
SK Raina,0,0,0,2,70,1,18,2,219,India,0
MS Dhoni,0,0,0,0,70,1,18,2,219,India,0
LRPL Taylor,18,4,14,30,41,3,19,0,0,New Zealand,0
GD Elliott,15,0,15,20,41,3,19,0,0,New Zealand,0
MJ Clarke,21,12,9,34,65,2,26,0,178,Australia,1
SPD Smith,25,4,21,39,65,2,26,0,178,Australia,1
Sharjeel Khan,58,42,16,54,73,1,34,0,0,Pakistan,0
Mohammad Hafeez,38,18,20,44,73,1,34,0,0,Pakistan,0
Sohaib Maqsood,0,0,0,0,73,1,34,0,0,Pakistan,0
KC Sangakkara,13,0,13,18,80,1,17,0,296,Sri Lanka,0
MDKJ Perera,54,22,32,59,80,1,17,0,296,Sri Lanka,0
LD Chandimal,0,0,0,0,80,1,17,0,296,Sri Lanka,0
Ahmed Shehzad,38,8,30,65,54,1,23,1,0,Pakistan,0
Sohaib Maqsood,0,0,0,0,54,1,23,1,0,Pakistan,0
KC Sangakkara,15,4,11,29,64,2,15,0,271,Sri Lanka,0
LD Chandimal,8,0,8,19,64,2,15,0,271,Sri Lanka,0
Ahmed Shehzad,50,28,22,58,58,1,25,0,0,Pakistan,0
Mohammad Hafeez,31,8,23,52,58,1,25,0,0,Pakistan,0
TM Dilshan,47,28,19,56,70,3,17,0,209,Sri Lanka,0
LD Chandimal,19,0,19,35,70,3,17,0,209,Sri Lanka,0
AD Mathews,0,0,0,0,70,3,17,0,209,Sri Lanka,0
KC Sangakkara,40,12,28,55,74,3,23,0,0,Sri Lanka,0
SMA Priyanjan,36,24,12,38,74,3,23,0,0,Sri Lanka,0
Ahmed Shehzad,44,20,24,54,95,1,19,0,217,Pakistan,0
Sohaib Maqsood,0,0,0,0,95,1,19,0,217,Pakistan,0
Mohammad Hafeez,57,44,13,50,95,1,19,0,217,Pakistan,0
Mohammad Hafeez,29,8,21,39,62,2,17,1,0,Pakistan,0
Misbah-ul-Haq,8,0,8,18,62,2,17,1,0,Pakistan,0
KC Sangakkara,11,0,11,24,77,1,20,0,224,Sri Lanka,0
TM Dilshan,39,16,23,57,77,1,20,0,224,Sri Lanka,0
LD Chandimal,0,0,0,0,77,1,20,0,224,Sri Lanka,0
Mohammad Hafeez,17,12,5,19,44,1,24,1,0,Pakistan,0
Misbah-ul-Haq,0,0,0,1,44,1,24,1,0,Pakistan,0
V Sibanda,44,20,24,74,58,0,23,0,240,Zimbabwe,1
H Masakadza,37,16,21,49,58,0,23,0,240,Zimbabwe,1
BRM Taylor,0,0,0,0,58,0,23,0,240,Zimbabwe,1
Misbah-ul-Haq,1,0,1,20,59,2,9,0,0,Pakistan,0
Mohammad Hafeez,30,18,12,47,59,2,9,0,0,Pakistan,0
Umar Amin,0,0,0,0,59,2,9,0,0,Pakistan,0
SC Williams,9,0,9,14,61,3,24,0,199,Zimbabwe,1
BRM Taylor,42,18,24,46,61,3,24,0,199,Zimbabwe,1
Ahmed Shehzad,27,8,19,62,60,0,9,1,0,Pakistan,0
Mohammad Hafeez,4,0,4,12,60,0,9,1,0,Pakistan,0
Misbah-ul-Haq,0,0,0,0,60,0,9,1,0,Pakistan,0
MN Waller,8,4,4,15,57,3,14,2,137,Zimbabwe,1
E Chigumbura,2,0,2,7,57,3,14,2,137,Zimbabwe,1
P Utseya,0,0,0,0,57,3,14,2,137,Zimbabwe,1
BB McCullum,30,14,16,33,49,4,14,2,0,New Zealand,1
JDS Neesham,0,0,0,5,49,4,14,2,0,New Zealand,1
N Deonarine,6,0,6,20,60,4,19,1,135,West Indies,0
DJG Sammy,0,0,0,0,60,4,19,1,135,West Indies,0
D Ramdin,0,0,0,5,60,4,19,1,135,West Indies,0
JO Holder,0,0,0,0,60,4,19,1,135,West Indies,0
JD Ryder,104,78,26,51,193,3,80,0,0,New Zealand,1
L Ronchi,0,0,0,0,193,3,80,0,0,New Zealand,1
CJ Anderson,126,108,18,45,193,3,80,0,0,New Zealand,1
D Ramdin,0,0,0,1,68,4,38,1,118,West Indies,0
DJ Bravo,46,20,26,50,68,4,38,1,118,West Indies,0
MJ Guptill,20,6,14,51,55,1,22,0,0,New Zealand,1
KS Williamson,10,0,10,22,55,1,22,0,0,New Zealand,1
LMP Simmons,41,24,17,42,63,3,12,0,131,West Indies,0
DJ Bravo,10,0,10,21,63,3,12,0,131,West Indies,0
N Deonarine,0,0,0,0,63,3,12,0,131,West Indies,0
D Ramdin,0,0,0,0,63,3,12,0,131,West Indies,0
KA Edwards,15,4,11,25,102,1,21,1,0,West Indies,0
LMP Simmons,4,0,4,6,102,1,21,1,0,West Indies,0
DJ Bravo,0,0,0,0,102,1,21,1,0,West Indies,0
L Ronchi,6,0,6,19,69,5,25,1,152,New Zealand,1
NL McCullum,5,4,1,3,69,5,25,1,152,New Zealand,1
KD Mills,0,0,0,0,69,5,25,1,152,New Zealand,1
LRPL Taylor,21,4,17,31,55,2,30,0,0,New Zealand,1
KS Williamson,38,16,22,51,55,2,30,0,0,New Zealand,1
AM Rahane,3,0,3,8,57,1,15,1,254,India,0
V Kohli,34,16,18,45,57,1,15,1,254,India,0
SK Raina,0,0,0,0,57,1,15,1,254,India,0
KS Williamson,41,16,25,45,83,1,22,0,0,New Zealand,1
MJ Guptill,44,26,18,65,83,1,22,0,0,New Zealand,1
LRPL Taylor,0,0,0,0,83,1,22,0,0,New Zealand,1
V Kohli,36,18,18,34,62,2,37,0,268,India,0
AM Rahane,31,16,15,33,62,2,37,0,268,India,0
MS Dhoni,0,0,0,0,62,2,37,0,268,India,0
KS Williamson,27,4,23,44,61,1,21,0,0,New Zealand,1
MJ Guptill,35,12,23,67,61,1,21,0,0,New Zealand,1
SK Raina,7,4,3,14,75,3,19,1,297,India,0
MS Dhoni,11,10,1,11,75,3,19,1,297,India,0
AT Rayudu,20,12,8,42,46,2,12,0,0,India,0
RG Sharma,33,16,17,60,46,2,12,0,0,India,0
KS Williamson,17,4,13,38,79,2,16,0,276,New Zealand,1
LRPL Taylor,24,12,12,37,79,2,16,0,276,New Zealand,1
KS Williamson,24,4,20,32,51,2,27,0,0,New Zealand,1
LRPL Taylor,21,12,9,29,51,2,27,0,0,New Zealand,1
V Kohli,33,16,17,44,34,3,24,0,211,India,0
AT Rayudu,10,4,6,25,34,3,24,0,211,India,0
MS Dhoni,0,0,0,0,34,3,24,0,211,India,0
AM Rahane,34,16,18,37,56,2,28,0,0,India,0
RG Sharma,39,22,17,64,56,2,28,0,0,India,0
SK Raina,0,0,0,0,56,2,28,0,0,India,0
AD Hales,39,20,19,60,60,3,15,0,157,England,1
EJG Morgan,12,8,4,21,60,3,15,0,157,England,1
JC Buttler,0,0,0,0,60,3,15,0,157,England,1
BA Stokes,0,0,0,0,60,3,15,0,157,England,1
AN Cook,43,16,27,61,71,0,18,1,0,England,1
IR Bell,4,0,4,4,71,0,18,1,0,England,1
JE Root,0,0,0,0,71,0,18,1,0,England,1
EJG Morgan,0,0,0,0,71,0,18,1,0,England,1
V Kohli,23,6,17,34,72,1,16,1,220,India,0
AT Rayudu,4,0,4,7,72,1,16,1,220,India,0
EJG Morgan,14,8,6,35,37,3,19,0,0,England,1
JE Root,20,8,12,44,37,3,19,0,0,England,1
AM Rahane,66,46,20,68,77,0,32,0,205,India,0
S Dhawan,43,28,15,54,77,0,32,0,205,India,0
JE Root,29,20,9,40,72,2,16,1,0,England,1
EJG Morgan,0,0,0,0,72,2,16,1,0,England,1
SK Raina,13,4,9,18,52,3,27,0,249,India,0
AT Rayudu,22,6,16,34,52,3,27,0,249,India,0
MS Dhoni,0,0,0,0,52,3,27,0,249,India,0
IR Bell,50,22,28,53,69,1,29,0,0,England,1
EJG Morgan,0,0,0,0,69,1,29,0,0,England,1
GS Ballance,37,16,21,45,69,1,29,0,0,England,1
JE Root,0,0,0,0,69,1,29,0,0,England,1
AD Mathews,12,4,8,17,60,3,36,1,130,Sri Lanka,0
LD Chandimal,8,4,4,6,60,3,36,1,130,Sri Lanka,0
KMDN Kulasekara,0,0,0,0,60,3,36,1,130,Sri Lanka,0
NLTC Perera,0,0,0,0,60,3,36,1,130,Sri Lanka,0
SMSM Senanayake,0,0,0,0,60,3,36,1,130,Sri Lanka,0
SL Malinga,0,0,0,0,60,3,36,1,130,Sri Lanka,0
KC Sangakkara,18,4,14,36,46,1,22,0,0,Sri Lanka,0
TM Dilshan,40,12,28,50,46,1,22,0,0,Sri Lanka,0
JC Tredwell,1,0,1,5,41,5,20,2,91,England,1
EJG Morgan,25,12,13,49,41,5,20,2,91,England,1
JM Anderson,0,0,0,0,41,5,20,2,91,England,1
KMDN Kulasekara,1,0,1,3,38,3,16,3,0,Sri Lanka,0
SMA Priyanjan,2,0,2,7,38,3,16,3,0,Sri Lanka,0
SMSM Senanayake,0,0,0,0,38,3,16,3,0,Sri Lanka,0
HMRKB Herath,0,0,0,0,38,3,16,3,0,Sri Lanka,0
SL Malinga,0,0,0,0,38,3,16,3,0,Sri Lanka,0
TM Dilshan,42,12,30,64,62,1,35,0,0,Sri Lanka,0
KC Sangakkara,36,24,12,44,62,1,35,0,0,Sri Lanka,0
JE Root,28,4,24,44,53,2,22,0,284,England,1
GS Ballance,39,8,31,63,53,2,22,0,284,England,1
EJG Morgan,0,0,0,0,53,2,22,0,284,England,1
GS Ballance,10,0,10,14,71,1,22,0,0,England,1
JE Root,0,0,0,0,71,1,22,0,0,England,1
AN Cook,46,12,34,66,71,1,22,0,0,England,1
EJG Morgan,0,0,0,0,71,1,22,0,0,England,1
DPMD Jayawardene,12,4,8,25,55,3,13,0,205,Sri Lanka,0
HDRL Thirimanne,7,0,7,30,55,3,13,0,205,Sri Lanka,0
